"id","name","parent_id","parent_name"
927,Мойки высокого давления,2240,Садовая техника
928,Источники питания,858,Оргтехника
929,Мини-души,6945,Товары для отдыха и кемпинга
930,Коврики автомобильные,760,Автомобильные товары
931,Наборы автомобилиста,760,Автомобильные товары
932,Пеленки для животных,723,Товары для животных
933,Туалетная бумага,1077,Хозяйственные товары
934,Автоодеяла,760,Автомобильные товары
935,Контейнеры для линз,4268,Здоровье
936,Вешалки-плечики,1598,Хранение вещей
937,Коробки для хранения,1598,Хранение вещей
939,Обогреватели,657,Бытовая техника
940,Фильтры для воды,1077,Хозяйственные товары
941,Лежаки для животных,723,Товары для животных
942,Домики для животных,723,Товары для животных
943,Наполнители для лотков и клеток,723,Товары для животных
944,Наклейки интерьерные,195,Дом
945,Конструкторы LEGO,7,Игрушки
946,Носовые платки,3,Аксессуары
947,Подарочные пакеты,257,Для праздника
948,Подарочные коробки,257,Для праздника
950,Пилинг,49,Красота
951,Столовое серебро,204,Ювелирные украшения
